1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);11000;Berlin;KfS;9,562;267;115;1.2;0;0;9,543;99.8;8,895;6,010;2,885;8,885;99.9
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12051;Brandenburg an der Havel;KfS;13;18;0;0;0;0;12;92.3;12;11;1;12;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12052;Cottbus;KfS;48;48;0;0;0;0;48;100;42;36;6;42;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12053;Frankfurt (Oder);KfS;449;772;19;4.2;0;0;446;99.3;421;269;152;421;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12054;Potsdam;KfS;52;30;0;0;0;0;52;100;49;42;7;49;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12060;Barnim;LK;41;23;0;0;0;0;40;97.6;42;35;7;42;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12061;Dahme-Spreewald;LK;2,832;1,705;104;3.7;0;0;2,832;100;2,808;1,809;999;2,804;99.9
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12062;Elbe-Elster;LK;3;3;0;0;0;0;3;100;3;3;0;3;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12063;Havelland;LK;25;16;0;0;0;0;24;96;23;18;5;23;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12064;Märkisch-Oderland;LK;50;26;0;0;0;0;50;100;48;41;7;48;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12065;Oberhavel;LK;24;12;0;0;0;0;24;100;25;22;3;24;96
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12066;Oberspreewald-Lausitz;LK;18;16;0;0;0;0;18;100;18;11;7;18;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12067;Oder-Spree;LK;650;363;1;0.2;0;0;649;99.8;649;413;236;648;99.8
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12068;Ostprignitz-Ruppin;LK;9;9;0;0;0;0;9;100;9;6;3;9;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12069;Potsdam-Mittelmark;LK;11;5;0;0;0;0;11;100;11;10;1;11;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12070;Prignitz;LK;6;8;0;0;0;0;6;100;6;5;1;6;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12071;Spree-Neiße;LK;51;44;2;3.9;0;0;50;98;50;40;10;50;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12072;Teltow-Fläming;LK;23;14;1;4.3;0;0;23;100;23;20;3;23;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);12073;Uckermark;LK;53;44;1;1.9;0;0;53;100;51;35;16;51;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);13003;Rostock;KfS;410;198;63;15.4;0;0;410;100;418;343;75;418;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);13004;Schwerin;KfS;24;25;0;0;0;0;24;100;23;18;5;23;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);13071;Mecklenburgische Seenplatte;LK;86;33;0;0;0;0;86;100;85;65;20;85;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);13072;Landkreis Rostock;LK;9;4;0;0;0;0;9;100;9;5;4;8;88.9
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);13073;Vorpommern-Rügen;LK;74;33;2;2.7;0;0;73;98.6;79;61;18;79;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);13074;Nordwestmecklenburg;LK;30;19;0;0;0;0;30;100;33;30;3;32;97
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);13075;Vorpommern-Greifswald;LK;166;70;6;3.6;0;0;166;100;177;135;42;177;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);13076;Ludwigslust-Parchim;LK;988;465;0;0;0;0;985;99.7;968;633;335;967;99.9
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);14511;Chemnitz;KfS;2,207;896;0;0;0;0;2,207;100;2,181;1,519;662;2,179;99.9
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);14521;Erzgebirgskreis;LK;263;76;0;0;0;0;263;100;254;205;49;254;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);14522;Mittelsachsen;LK;68;22;0;0;0;0;68;100;68;58;10;68;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);14523;Vogtlandkreis;LK;632;274;0;0;0;0;632;100;631;544;87;631;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);14524;Zwickau;LK;175;54;0;0;0;0;175;100;175;148;27;175;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);14612;Dresden;KfS;1,162;212;2;0.2;0;0;1,161;99.9;1,162;795;367;1,160;99.8
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);14625;Bautzen;LK;196;64;0;0;0;0;196;100;196;146;50;196;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);14626;Görlitz;LK;844;327;22;2.6;0;0;843;99.9;846;619;227;835;98.7
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);14627;Meißen;LK;29;12;0;0;0;0;29;100;29;24;5;29;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);14628;Sächsische Schweiz-Osterzgebirge;LK;2,217;901;0;0;0;0;2,213;99.8;2,238;1,389;849;2,228;99.6
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);14713;Leipzig;KfS;2,570;450;0;0;0;0;2,570;100;2,513;1,793;720;2,513;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);14729;Leipzig;LK;25;10;0;0;0;0;25;100;24;21;3;24;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);14730;Nordsachsen;LK;183;92;4;2.2;0;0;183;100;185;122;63;184;99.5
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);15001;Dessau-Roßlau;KfS;5;6;0;0;0;0;5;100;5;4;1;5;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);15002;Halle (Saale);KfS;48;20;0;0;0;0;48;100;52;41;11;52;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);15003;Magdeburg;KfS;62;26;0;0;0;0;61;98.4;66;53;13;65;98.5
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);15081;Altmarkkreis Salzwedel;LK;7;8;0;0;0;0;7;100;7;3;4;7;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);15082;Anhalt-Bitterfeld;LK;23;14;0;0;0;0;23;100;23;16;7;22;95.7
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);15083;Börde;LK;6;3;0;0;0;0;6;100;7;5;2;6;85.7
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);15084;Burgenlandkreis;LK;14;8;0;0;0;0;14;100;14;10;4;14;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);15085;Harz;LK;5,089;2,317;0;0;0;0;5,089;100;5,068;3,500;1,568;5,067;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);15086;Jerichower Land;LK;7;8;0;0;0;0;7;100;7;6;1;7;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);15087;Mansfeld-Südharz;LK;5;4;0;0;0;0;5;100;6;4;2;6;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);15088;Saalekreis;LK;9;5;0;0;0;0;9;100;9;7;2;9;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);15089;Salzlandkreis;LK;6;3;0;0;0;0;6;100;6;6;0;6;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);15090;Stendal;LK;127;111;0;0;0;0;127;100;146;90;56;143;97.9
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);15091;Wittenberg;LK;10;8;0;0;0;0;10;100;10;8;2;9;90
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16051;Erfurt;KfS;240;114;0;0;0;0;240;100;251;212;39;249;99.2
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16052;Gera;KfS;549;579;0;0;0;0;549;100;601;386;215;598;99.5
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16053;Jena;KfS;24;22;0;0;0;0;24;100;26;21;5;26;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16054;Suhl;KfS;311;873;0;0;0;0;311;100;310;202;108;310;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16055;Weimar;KfS;10;16;0;0;0;0;10;100;10;6;4;10;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16056;Eisenach;KfS;10;23;0;0;0;0;10;100;14;9;5;14;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16061;Eichsfeld;LK;4;4;0;0;0;0;4;100;4;4;0;4;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16062;Nordhausen;LK;17;20;0;0;0;0;17;100;20;15;5;20;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16063;Wartburgkreis;LK;2;2;0;0;0;0;2;100;2;2;0;2;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16064;Unstrut-Hainich-Kreis;LK;9;9;0;0;0;0;9;100;9;7;2;9;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16065;Kyffhäuserkreis;LK;4;5;0;0;0;0;4;100;4;3;1;4;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16066;Schmalkalden-Meiningen;LK;11;9;0;0;0;0;11;100;12;10;2;12;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16067;Gotha;LK;56;41;0;0;0;0;56;100;56;50;6;56;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16068;Sömmerda;LK;2;3;0;0;0;0;2;100;2;2;0;2;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16069;Hildburghausen;LK;1;2;0;0;0;0;1;100;1;1;0;1;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16070;Ilm-Kreis;LK;18;16;0;0;0;0;18;100;17;11;6;17;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16071;Weimarer Land;LK;10;12;0;0;0;0;10;100;11;11;0;11;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16072;Sonneberg;LK;1;2;0;0;0;0;1;100;1;1;0;1;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16073;Saalfeld-Rudolstadt;LK;17;16;0;0;0;0;16;94.1;16;11;5;16;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16074;Saale-Holzland-Kreis;LK;66;78;0;0;0;0;66;100;66;45;21;66;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16075;Saale-Orla-Kreis;LK;16;19;0;0;0;0;16;100;13;12;1;13;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16076;Greiz;LK;10;10;0;0;0;0;10;100;9;7;2;9;100
972500;Unerlaubt eingereiste/aufhältige Personen (SZ: 725100, 725700);16077;Altenburger Land;LK;90;98;0;0;0;0;90;100;90;73;17;90;100
980100;Cybercrime im engeren Sinne;1001;Flensburg;KfS;170;194;29;17.1;0;0;130;76.5;47;32;15;6;12.8
980100;Cybercrime im engeren Sinne;1002;Kiel;KfS;145;59;16;11;0;0;96;66.2;90;56;34;13;14.4
980100;Cybercrime im engeren Sinne;1003;Lübeck;KfS;198;91;30;15.2;0;0;121;61.1;85;55;30;12;14.1
980100;Cybercrime im engeren Sinne;1004;Neumünster;KfS;63;79;2;3.2;0;0;36;57.1;34;19;15;5;14.7
980100;Cybercrime im engeren Sinne;1051;Dithmarschen;K;126;94;21;16.7;0;0;83;65.9;53;35;18;8;15.1
980100;Cybercrime im engeren Sinne;1053;Herzogtum Lauenburg;K;96;49;18;18.8;0;0;52;54.2;49;33;16;5;10.2
980100;Cybercrime im engeren Sinne;1054;Nordfriesland;K;85;52;5;5.9;0;0;57;67.1;27;17;10;5;18.5
980100;Cybercrime im engeren Sinne;1055;Ostholstein;K;106;53;19;17.9;0;0;49;46.2;49;35;14;7;14.3
980100;Cybercrime im engeren Sinne;1056;Pinneberg;K;131;42;15;11.5;0;0;104;79.4;72;52;20;11;15.3
980100;Cybercrime im engeren Sinne;1057;Plön;K;67;52;2;3;0;0;58;86.6;34;18;16;2;5.9
980100;Cybercrime im engeren Sinne;1058;Rendsburg-Eckernförde;K;142;52;21;14.8;0;0;90;63.4;59;40;19;4;6.8
980100;Cybercrime im engeren Sinne;1059;Schleswig-Flensburg;K;64;32;4;6.3;0;0;48;75;44;32;12;1;2.3
980100;Cybercrime im engeren Sinne;1060;Segeberg;K;127;47;20;15.7;0;0;75;59.1;67;43;24;13;19.4
980100;Cybercrime im engeren Sinne;1061;Steinburg;K;67;51;9;13.4;0;0;31;46.3;27;21;6;2;7.4
980100;Cybercrime im engeren Sinne;1062;Stormarn;K;164;68;32;19.5;0;0;60;36.6;43;33;10;14;32.6
980100;Cybercrime im engeren Sinne;2000;Hamburg;KfS;1,530;85;205;13.4;0;0;450;29.4;360;227;133;101;28.1
980100;Cybercrime im engeren Sinne;3101;Braunschweig;KfS;208;84;17;8.2;0;0;147;70.7;100;68;32;17;17
980100;Cybercrime im engeren Sinne;3102;Salzgitter;KfS;33;32;1;3;0;0;21;63.6;21;12;9;1;4.8
980100;Cybercrime im engeren Sinne;3103;Wolfsburg;KfS;74;60;10;13.5;0;0;43;58.1;38;30;8;11;28.9
980100;Cybercrime im engeren Sinne;3151;Gifhorn;LK;131;75;7;5.3;0;0;114;87;40;26;14;6;15
980100;Cybercrime im engeren Sinne;3153;Goslar;LK;78;57;12;15.4;0;0;50;64.1;42;30;12;5;11.9
980100;Cybercrime im engeren Sinne;3154;Helmstedt;LK;52;56;6;11.5;0;0;31;59.6;25;20;5;3;12
980100;Cybercrime im engeren Sinne;3155;Northeim;LK;88;66;6;6.8;0;0;65;73.9;67;41;26;11;16.4
980100;Cybercrime im engeren Sinne;3157;Peine;LK;71;53;4;5.6;0;0;24;33.8;27;17;10;2;7.4
980100;Cybercrime im engeren Sinne;3158;Wolfenbüttel;LK;33;27;0;0;0;0;28;84.8;17;12;5;4;23.5
980100;Cybercrime im engeren Sinne;3159;Göttingen;LK;322;98;31;9.6;0;0;255;79.2;122;91;31;23;18.9
980100;Cybercrime im engeren Sinne;3241;Region Hannover;LK;761;66;64;8.4;0;0;526;69.1;361;249;112;79;21.9
980100;Cybercrime im engeren Sinne;3251;Diepholz;LK;157;73;17;10.8;0;0;79;50.3;76;54;22;9;11.8
980100;Cybercrime im engeren Sinne;3252;Hameln-Pyrmont;LK;88;59;9;10.2;0;0;67;76.1;46;29;17;7;15.2
980100;Cybercrime im engeren Sinne;3254;Hildesheim;LK;149;54;19;12.8;0;0;88;59.1;88;62;26;17;19.3
980100;Cybercrime im engeren Sinne;3255;Holzminden;LK;26;36;0;0;0;0;14;53.8;14;10;4;3;21.4
980100;Cybercrime im engeren Sinne;3256;Nienburg (Weser);LK;62;51;9;14.5;0;0;28;45.2;34;27;7;11;32.4
980100;Cybercrime im engeren Sinne;3257;Schaumburg;LK;112;71;9;8;0;0;68;60.7;50;38;12;5;10
980100;Cybercrime im engeren Sinne;3351;Celle;LK;111;62;18;16.2;0;0;77;69.4;54;36;18;3;5.6
980100;Cybercrime im engeren Sinne;3352;Cuxhaven;LK;175;88;14;8;0;0;127;72.6;57;36;21;5;8.8
980100;Cybercrime im engeren Sinne;3353;Harburg;LK;92;37;8;8.7;0;0;51;55.4;41;25;16;11;26.8
980100;Cybercrime im engeren Sinne;3354;Lüchow-Dannenberg;LK;13;27;2;15.4;0;0;10;76.9;7;4;3;0;0
980100;Cybercrime im engeren Sinne;3355;Lüneburg;LK;119;66;3;2.5;0;0;96;80.7;43;20;23;7;16.3
980100;Cybercrime im engeren Sinne;3356;Osterholz;LK;37;33;4;10.8;0;0;20;54.1;22;17;5;2;9.1
980100;Cybercrime im engeren Sinne;3357;Rotenburg (Wümme);LK;79;48;8;10.1;0;0;58;73.4;45;35;10;14;31.1
980100;Cybercrime im engeren Sinne;3358;Landkreis Heidekreis;LK;98;70;20;20.4;0;0;55;56.1;46;36;10;10;21.7
980100;Cybercrime im engeren Sinne;3359;Stade;LK;228;113;23;10.1;0;0;141;61.8;85;55;30;11;12.9
980100;Cybercrime im engeren Sinne;3360;Uelzen;LK;28;30;3;10.7;0;0;17;60.7;19;13;6;5;26.3
980100;Cybercrime im engeren Sinne;3361;Verden;LK;78;57;5;6.4;0;0;47;60.3;33;24;9;5;15.2
980100;Cybercrime im engeren Sinne;3401;Delmenhorst;KfS;130;169;16;12.3;0;0;91;70;50;31;19;13;26
980100;Cybercrime im engeren Sinne;3402;Emden;KfS;37;73;7;18.9;0;0;25;67.6;24;19;5;8;33.3
980100;Cybercrime im engeren Sinne;3403;Oldenburg (Oldenburg);KfS;62;37;14;22.6;0;0;37;59.7;38;29;9;4;10.5
980100;Cybercrime im engeren Sinne;3404;Osnabrück;KfS;272;166;35;12.9;0;0;192;70.6;111;74;37;27;24.3
980100;Cybercrime im engeren Sinne;3405;Wilhelmshaven;KfS;211;277;21;10;0;0;189;89.6;71;57;14;10;14.1
980100;Cybercrime im engeren Sinne;3451;Ammerland;LK;49;40;3;6.1;0;0;25;51;24;18;6;1;4.2
980100;Cybercrime im engeren Sinne;3452;Aurich;LK;108;57;10;9.3;0;0;72;66.7;61;41;20;5;8.2
980100;Cybercrime im engeren Sinne;3453;Cloppenburg;LK;162;98;63;38.9;0;0;150;92.6;37;30;7;4;10.8
980100;Cybercrime im engeren Sinne;3454;Emsland;LK;176;55;14;8;0;0;140;79.5;76;54;22;9;11.8
980100;Cybercrime im engeren Sinne;3455;Friesland;LK;85;86;10;11.8;0;0;53;62.4;38;25;13;9;23.7
980100;Cybercrime im engeren Sinne;3456;Grafschaft Bentheim;LK;72;53;3;4.2;0;0;37;51.4;35;26;9;12;34.3
980100;Cybercrime im engeren Sinne;3457;Leer;LK;88;52;7;8;0;0;62;70.5;38;26;12;4;10.5
980100;Cybercrime im engeren Sinne;3458;Oldenburg;LK;69;53;7;10.1;0;0;31;44.9;32;26;6;5;15.6
980100;Cybercrime im engeren Sinne;3459;Osnabrück;LK;144;41;13;9;0;0;80;55.6;68;49;19;6;8.8
980100;Cybercrime im engeren Sinne;3460;Vechta;LK;31;22;0;0;0;0;22;71;25;20;5;8;32
980100;Cybercrime im engeren Sinne;3461;Wesermarsch;LK;64;72;4;6.3;0;0;50;78.1;29;17;12;7;24.1
980100;Cybercrime im engeren Sinne;3462;Wittmund;LK;32;56;2;6.3;0;0;25;78.1;20;16;4;2;10
980100;Cybercrime im engeren Sinne;4011;Bremen;KfS;781;138;185;23.7;0;0;205;26.2;135;97;38;43;31.9
980100;Cybercrime im engeren Sinne;4012;Bremerhaven;KfS;179;158;13;7.3;0;0;45;25.1;42;29;13;2;4.8
980100;Cybercrime im engeren Sinne;5111;Düsseldorf;KfS;235;38;33;14;0;0;94;40;89;66;23;43;48.3
980100;Cybercrime im engeren Sinne;5112;Duisburg;KfS;466;93;66;14.2;0;0;333;71.5;218;143;75;39;17.9
980100;Cybercrime im engeren Sinne;5113;Essen;KfS;342;59;37;10.8;0;0;146;42.7;121;92;29;27;22.3
980100;Cybercrime im engeren Sinne;5114;Krefeld;KfS;219;97;23;10.5;0;0;115;52.5;62;41;21;19;30.6
980100;Cybercrime im engeren Sinne;5116;Mönchengladbach;KfS;274;105;11;4;0;0;193;70.4;103;68;35;19;18.4
980100;Cybercrime im engeren Sinne;5117;Mülheim an der Ruhr;KfS;43;25;4;9.3;0;0;21;48.8;20;11;9;7;35
980100;Cybercrime im engeren Sinne;5119;Oberhausen;KfS;101;48;6;5.9;0;0;63;62.4;62;33;29;17;27.4
980100;Cybercrime im engeren Sinne;5120;Remscheid;KfS;236;213;10;4.2;0;0;216;91.5;58;34;24;20;34.5
980100;Cybercrime im engeren Sinne;5122;Solingen;KfS;101;64;12;11.9;0;0;43;42.6;52;34;18;10;19.2
980100;Cybercrime im engeren Sinne;5124;Wuppertal;KfS;211;60;15;7.1;0;0;127;60.2;110;66;44;27;24.5
980100;Cybercrime im engeren Sinne;5154;Kleve;K;163;53;10;6.1;0;0;125;76.7;101;63;38;33;32.7
980100;Cybercrime im engeren Sinne;5158;Mettmann;K;202;42;20;9.9;0;0;130;64.4;80;56;24;18;22.5
980100;Cybercrime im engeren Sinne;5162;Rhein-Kreis Neuss;K;153;34;6;3.9;0;0;93;60.8;87;58;29;18;20.7
980100;Cybercrime im engeren Sinne;5166;Viersen;K;124;42;12;9.7;0;0;92;74.2;46;36;10;4;8.7
980100;Cybercrime im engeren Sinne;5170;Wesel;K;195;42;10;5.1;0;0;176;90.3;132;87;45;26;19.7
980100;Cybercrime im engeren Sinne;5314;Bonn;KfS;174;54;13;7.5;0;0;98;56.3;82;53;29;22;26.8
980100;Cybercrime im engeren Sinne;5315;Köln;KfS;563;52;56;9.9;0;0;321;57;198;142;56;62;31.3
980100;Cybercrime im engeren Sinne;5316;Leverkusen;KfS;201;123;27;13.4;0;0;174;86.6;21;15;6;6;28.6
980100;Cybercrime im engeren Sinne;5334;Aachen;K;380;69;61;16.1;0;0;262;68.9;141;105;36;36;25.5
980100;Cybercrime im engeren Sinne;5358;Düren;K;164;63;13;7.9;0;0;125;76.2;101;55;46;23;22.8
980100;Cybercrime im engeren Sinne;5362;Rhein-Erft-Kreis;K;228;49;22;9.6;0;0;132;57.9;137;95;42;34;24.8
980100;Cybercrime im engeren Sinne;5366;Euskirchen;K;303;158;52;17.2;0;0;287;94.7;73;49;24;5;6.8
980100;Cybercrime im engeren Sinne;5370;Heinsberg;K;144;57;11;7.6;0;0;50;34.7;47;33;14;11;23.4
980100;Cybercrime im engeren Sinne;5374;Oberbergischer Kreis;K;83;30;1;1.2;0;0;66;79.5;52;28;24;9;17.3
980100;Cybercrime im engeren Sinne;5378;Rheinisch-Bergischer Kreis;K;150;53;19;12.7;0;0;74;49.3;44;27;17;5;11.4
980100;Cybercrime im engeren Sinne;5382;Rhein-Sieg-Kreis;K;242;40;23;9.5;0;0;149;61.6;126;85;41;21;16.7
980100;Cybercrime im engeren Sinne;5512;Bottrop;KfS;50;43;3;6;0;0;24;48;23;18;5;2;8.7
980100;Cybercrime im engeren Sinne;5513;Gelsenkirchen;KfS;200;76;22;11;0;0;141;70.5;71;49;22;15;21.1
980100;Cybercrime im engeren Sinne;5515;Münster;KfS;117;38;13;11.1;0;0;54;46.2;53;38;15;12;22.6
980100;Cybercrime im engeren Sinne;5554;Borken;K;238;64;48;20.2;0;0;186;78.2;100;68;32;17;17
980100;Cybercrime im engeren Sinne;5558;Coesfeld;K;39;18;4;10.3;0;0;34;87.2;33;17;16;10;30.3
980100;Cybercrime im engeren Sinne;5562;Recklinghausen;K;180;29;23;12.8;0;0;104;57.8;102;80;22;22;21.6
980100;Cybercrime im engeren Sinne;5566;Steinfurt;K;174;39;15;8.6;0;0;93;53.4;79;56;23;17;21.5
980100;Cybercrime im engeren Sinne;5570;Warendorf;K;59;21;4;6.8;0;0;37;62.7;36;16;20;7;19.4
980100;Cybercrime im engeren Sinne;5711;Bielefeld;KfS;125;37;3;2.4;0;0;81;64.8;77;52;25;22;28.6
980100;Cybercrime im engeren Sinne;5754;Gütersloh;K;92;25;4;4.3;0;0;56;60.9;49;33;16;9;18.4
980100;Cybercrime im engeren Sinne;5758;Herford;K;289;115;26;9;0;0;183;63.3;163;102;61;63;38.7
980100;Cybercrime im engeren Sinne;5762;Höxter;K;60;42;5;8.3;0;0;49;81.7;35;23;12;8;22.9
980100;Cybercrime im engeren Sinne;5766;Lippe;K;84;24;7;8.3;0;0;61;72.6;59;43;16;16;27.1
980100;Cybercrime im engeren Sinne;5770;Minden-Lübbecke;K;214;69;10;4.7;0;0;171;79.9;118;61;57;13;11
980100;Cybercrime im engeren Sinne;5774;Paderborn;K;118;39;9;7.6;0;0;48;40.7;47;33;14;8;17
980100;Cybercrime im engeren Sinne;5911;Bochum;KfS;303;83;32;10.6;0;0;195;64.4;169;108;61;32;18.9
980100;Cybercrime im engeren Sinne;5913;Dortmund;KfS;401;68;81;20.2;0;0;267;66.6;178;114;64;41;23
980100;Cybercrime im engeren Sinne;5914;Hagen;KfS;664;353;340;51.2;0;0;558;84;87;52;35;18;20.7
980100;Cybercrime im engeren Sinne;5915;Hamm;KfS;72;40;4;5.6;0;0;32;44.4;31;19;12;7;22.6
980100;Cybercrime im engeren Sinne;5916;Herne;KfS;98;63;11;11.2;0;0;82;83.7;64;40;24;14;21.9
980100;Cybercrime im engeren Sinne;5954;Ennepe-Ruhr-Kreis;K;178;55;22;12.4;0;0;123;69.1;89;59;30;17;19.1
980100;Cybercrime im engeren Sinne;5958;Hochsauerlandkreis;K;76;29;3;3.9;0;0;56;73.7;54;35;19;9;16.7
980100;Cybercrime im engeren Sinne;5962;Märkischer Kreis;K;260;63;37;14.2;0;0;83;31.9;82;56;26;18;22
980100;Cybercrime im engeren Sinne;5966;Olpe;K;69;51;12;17.4;0;0;49;71;47;36;11;13;27.7
980100;Cybercrime im engeren Sinne;5970;Siegen-Wittgenstein;K;134;48;15;11.2;0;0;88;65.7;79;52;27;31;39.2
980100;Cybercrime im engeren Sinne;5974;Soest;K;178;59;15;8.4;0;0;116;65.2;85;51;34;29;34.1
980100;Cybercrime im engeren Sinne;5978;Unna;K;294;75;43;14.6;0;0;103;35;92;59;33;17;18.5
980100;Cybercrime im engeren Sinne;6411;Darmstadt;KfS;71;45;6;8.5;0;0;50;70.4;43;30;13;22;51.2
980100;Cybercrime im engeren Sinne;6412;Frankfurt am Main;KfS;499;68;60;12;0;0;312;62.5;202;156;46;83;41.1
980100;Cybercrime im engeren Sinne;6413;Offenbach am Main;KfS;204;164;21;10.3;0;0;167;81.9;79;53;26;41;51.9
980100;Cybercrime im engeren Sinne;6414;Wiesbaden;KfS;358;129;108;30.2;0;0;344;96.1;82;48;34;33;40.2
980100;Cybercrime im engeren Sinne;6431;Bergstraße;LK;71;26;2;2.8;0;0;61;85.9;43;36;7;10;23.3
980100;Cybercrime im engeren Sinne;6432;Darmstadt-Dieburg;LK;128;43;9;7;0;0;105;82;57;39;18;21;36.8
980100;Cybercrime im engeren Sinne;6433;Groß-Gerau;LK;114;42;8;7;0;0;77;67.5;73;51;22;21;28.8
980100;Cybercrime im engeren Sinne;6434;Hochtaunuskreis;LK;178;76;23;12.9;0;0;127;71.3;41;22;19;11;26.8
